id;formacao_ouvinte;origem_ouvinte;instituicao_ouvinte;laboratorio_ouvinte;data;mes;ano;palestra;palestrante;titulo;responsavel;nacionalidade;origem_palestrante;instituicao_palestrante;ppge;laboratorio_palestrante;formacao_palestrante;tema #1;horario;semana;local
33;Doutorado;PPGE;UFRJ;Inseto-Planta;19;10;2016;5;Marcelo Weber;Competicao ou produtividade - o que afeta mais a variacao espacial da abundancia;Marcelo Weber;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Macroecologia;16;Quarta;Helio Fraga
58;Professor;Dept Ecologia;UFRJ;Inseto-Planta;19;10;2016;5;Marcelo Weber;Competicao ou produtividade - o que afeta mais a variacao espacial da abundancia;Marcelo Weber;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Macroecologia;16;Quarta;Helio Fraga
57;PosDoc;Externo;UFG;LETS;19;10;2016;5;Marcelo Weber;Competicao ou produtividade - o que afeta mais a variacao espacial da abundancia;Marcelo Weber;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Macroecologia;16;Quarta;Helio Fraga
6;Graduacao;IB;UFRJ;NA;19;10;2016;5;Marcelo Weber;Competicao ou produtividade - o que afeta mais a variacao espacial da abundancia;Marcelo Weber;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Macroecologia;16;Quarta;Helio Fraga
171;Doutorado;PPGE;UFRJ;Ecologia Vegetal;19;10;2016;5;Marcelo Weber;Competicao ou produtividade - o que afeta mais a variacao espacial da abundancia;Marcelo Weber;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Macroecologia;16;Quarta;Helio Fraga
172;Doutorado;PPGE;UFRJ;Ecologia Vegetal;19;10;2016;5;Marcelo Weber;Competicao ou produtividade - o que afeta mais a variacao espacial da abundancia;Marcelo Weber;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Macroecologia;16;Quarta;Helio Fraga
40;PosDoc;PPGE;UFRJ;Vertebrados;19;10;2016;5;Marcelo Weber;Competicao ou produtividade - o que afeta mais a variacao espacial da abundancia;Marcelo Weber;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Macroecologia;16;Quarta;Helio Fraga
6;Graduacao;IB;UFRJ;NA;19;10;2016;5;Marcelo Weber;Competicao ou produtividade - o que afeta mais a variacao espacial da abundancia;Marcelo Weber;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Macroecologia;16;Quarta;Helio Fraga
16;Doutorado;PPGE;UFRJ;Limnologia;19;10;2016;5;Marcelo Weber;Competicao ou produtividade - o que afeta mais a variacao espacial da abundancia;Marcelo Weber;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Macroecologia;16;Quarta;Helio Fraga
150;PosDoc;PPGE;UFRJ;Vertebrados;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
12;PosDoc;PPGE;UFRJ;Vertebrados;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
123;Researcher;Interno;UFRJ;Vertebrados;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
54;Graduacao;IB;UFRJ;NA;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
72;PosDoc;PPGE;UFRJ;LEI;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
90;Mestrado;PPGE;UFRJ;LEI;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
186;Mestrado;PPGE;UFRJ;Inseto-Planta;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
112;Graduacao;IB;UFRJ;NA;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
69;Mestrado;PPGE;UFRJ;Vertebrados;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
170;PosDoc;PPGE;UFRJ;Vertebrados;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
10;Graduacao;IB;UFRJ;NA;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
178;Graduacao;IB;UFRJ;Inseto-Planta;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
131;Doutorado;PPGE;UFRJ;LECP;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
171;Doutorado;PPGE;UFRJ;Ecologia Vegetal;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
172;Doutorado;PPGE;UFRJ;Ecologia Vegetal;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
93;Biologo;Externo;UERJ;NA;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
18;Doutorado;PPGE;UFRJ;Vertebrados;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
120;Doutorado;PPGE;UFRJ;Vertebrados;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
105;Mestrado;PPGE;UFRJ;Limnologia;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
71;Professor;Dept Ecologia;UFRJ;Ecologia Vegetal;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
45;Professor;Dept Ecologia;UFRJ;Vertebrados;21;9;2016;2;Marcos Figueiredo;Congruencias e incongruencias espaciais nos padrões de diversidade filogenetica de aves e mamiferos Neotropicais;Marcos Figueiredo;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Filogenetica;16;Quarta;Salao Azul
150;PosDoc;PPGE;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
98;PosDoc;Interno;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
45;Professor;Dept Ecologia;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
75;Professor;Externo;UERJ;Riachos;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
154;Professor;Dept Ecologia;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
59;PosDoc;PPGE;UFRJ;Radioisotopos;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
156;Graduacao;IB;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
118;Graduacao;IB;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
203;Graduacao;Dept Ecologia;UFRJ;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
125;Doutorado;PPGE;UFRJ;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
79;Graduacao;Externo;UERJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
124;Graduacao;Externo;UERJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
114;Graduacao;Externo;UERJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
28;Mestrado;PPGEE;UERJ;Riachos;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
175;Mestrado;PPE;UERJ;Peixes;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
177;Mestrado;PPE;UERJ;Peixes;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
208;Graduacao;Externo;UNIGRANRIO;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
20;PosDoc;Interno;UFRJ;Peixes;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
69;Mestrado;PPGE;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
74;Mestrado;PPGE;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
18;Doutorado;PPGE;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
52;Researcher;Interno;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
133;Doutorado;PPGE;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
143;PosDoc;Interno;UFRJ;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
105;Mestrado;PPGE;UFRJ;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
166;Graduacao;Externo;CEDERJ;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
123;Researcher;Interno;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
65;Graduacao;IB;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
147;Doutorado;PPGE;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
148;Graduacao;Externo;UVA;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
163;Mestrado;Externo;UFF;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
127;Mestrado;PPGE;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
46;Graduacao;IB;UFRJ;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
189;Graduacao;IB;UFRJ;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
64;Mestrado;PPGE;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
91;Mestrado;PPGE;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
214;Mestrado;PPGE;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
126;Doutorado;PPGE;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
8;Mestrado;PPGE;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
186;Mestrado;PPGE;UFRJ;Inseto-Planta;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
165;Doutorado;PPGE;UFRJ;Vertebrados;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
22;Researcher;Externo;ULB;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
78;Mestrado;PPGE;UFRJ;Inseto-Planta;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
176;Graduacao;IB;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
94;Graduacao;IB;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
82;Graduacao;IB;UFRJ;NA;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
5;PosDoc;Interno;UFRJ;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
196;Graduacao;Externo;Sao Jose;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
44;Graduacao;IB;UFRJ;Limnologia;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
57;Professor;Dept Ecologia;UFRJ;Inseto-Planta;22;3;2017;14;Angelica Gonzalez;Structure and dynamics of ancient and modern foodwebs in a changing world;Angelica Gonzalez;Extrangeira;Externo;Rutgers University;Nao;Gonzalez Lab;Professor;Estequiometria Ecologia;16;Quarta;Salao Azul
179;PosDoc;PPGE;UFRJ;Limnologia;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
12;PosDoc;PPGE;UFRJ;Vertebrados;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
222;PosDoc;PPGE;UFRJ;Vertebrados;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
152;PosDoc;PPGE;UFRJ;Vertebrados;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
52;PosDoc;PPGE;UFRJ;Vertebrados;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
212;Doutorado;PPGE;UFRJ;Entomologia;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
133;PosDoc;PPGE;UFRJ;Vertebrados;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
199;Professor;Dept Ecologia;UFRJ;Ecologia Vegetal;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
71;Professor;Dept Ecologia;UFRJ;Ecologia Vegetal;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
45;Professor;Dept Ecologia;UFRJ;Vertebrados;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
154;Professor;Dept Ecologia;UFRJ;Vertebrados;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
184;Professor;Dept Zoologia;UFRJ;Polychaeta;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
56;Doutorado;PPGE;UFRJ;Limnologia;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
216;NA;Externo;Fiocruz;LABPMR;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
14;NA;Externo;Fiocruz;LABPMR;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
