"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
2047,33,"BRA","Brazil",8,"Espírito Santo",851,"Muniz Freire",2047,"Vieira Machado","Distrito","District",NA,NA
2048,33,"BRA","Brazil",8,"Espírito Santo",852,"Muqui",2048,"Camara","Distrito","District",NA,NA
2049,33,"BRA","Brazil",8,"Espírito Santo",852,"Muqui",2049,"Muqui","Distrito","District",NA,NA
2050,33,"BRA","Brazil",8,"Espírito Santo",853,"Nova Venécia",2050,"Guararema","Distrito","District",NA,NA
2051,33,"BRA","Brazil",8,"Espírito Santo",853,"Nova Venécia",2051,"Nova Venécia","Distrito","District",NA,NA
2052,33,"BRA","Brazil",8,"Espírito Santo",853,"Nova Venécia",2052,"Rio Preto","Distrito","District",NA,NA
2053,33,"BRA","Brazil",8,"Espírito Santo",853,"Nova Venécia",2053,"Santo Antonio do Quinze","Distrito","District",NA,NA
2054,33,"BRA","Brazil",8,"Espírito Santo",854,"Pancas",2054,"Lajinha","Distrito","District",NA,NA
2055,33,"BRA","Brazil",8,"Espírito Santo",854,"Pancas",2055,"Pancas","Distrito","District",NA,NA
2056,33,"BRA","Brazil",8,"Espírito Santo",854,"Pancas",2056,"Vila Verde","Distrito","District",NA,NA
2057,33,"BRA","Brazil",8,"Espírito Santo",855,"Pedro Canário",2057,"Cristal do Norte","Distrito","District",NA,NA
2058,33,"BRA","Brazil",8,"Espírito Santo",855,"Pedro Canário",2058,"Pedro Canário","Distrito","District",NA,NA
2059,33,"BRA","Brazil",8,"Espírito Santo",856,"Piúma",2059,"Agha","Distrito","District",NA,NA
2060,33,"BRA","Brazil",8,"Espírito Santo",856,"Piúma",2060,"Piúma","Distrito","District",NA,NA
2061,33,"BRA","Brazil",8,"Espírito Santo",857,"Pinheiros",2061,"Pinheiros","Distrito","District",NA,NA
2062,33,"BRA","Brazil",8,"Espírito Santo",857,"Pinheiros",2062,"São João do Sobrado","Distrito","District",NA,NA
2063,33,"BRA","Brazil",8,"Espírito Santo",858,"Ponto Belo",2063,"Itamira","Distrito","District",NA,NA
2064,33,"BRA","Brazil",8,"Espírito Santo",858,"Ponto Belo",2064,"Ponto Belo","Distrito","District",NA,NA
2065,33,"BRA","Brazil",8,"Espírito Santo",859,"Presidente Kennedy",2065,"Presidente Kennedy","Distrito","District",NA,NA
2066,33,"BRA","Brazil",8,"Espírito Santo",860,"Rio Bananal",2066,"Rio Bananal","Distrito","District",NA,NA
2067,33,"BRA","Brazil",8,"Espírito Santo",860,"Rio Bananal",2067,"São Jorge de Tiradentes","Distrito","District",NA,NA
2068,33,"BRA","Brazil",8,"Espírito Santo",861,"Rio Novo do Sul",2068,"Princesa","Distrito","District",NA,NA
2069,33,"BRA","Brazil",8,"Espírito Santo",861,"Rio Novo do Sul",2069,"Rio Novo do Sul","Distrito","District",NA,NA
2070,33,"BRA","Brazil",8,"Espírito Santo",862,"São Domingos do Norte",2070,"São Domingos do Norte","Distrito","District",NA,NA
2071,33,"BRA","Brazil",8,"Espírito Santo",863,"São Gabriel da Palha",2071,"Fartura","Distrito","District",NA,NA
2072,33,"BRA","Brazil",8,"Espírito Santo",863,"São Gabriel da Palha",2072,"São Gabriel da Palha","Distrito","District",NA,NA
2073,33,"BRA","Brazil",8,"Espírito Santo",864,"São José do Calçado",2073,"Airituba","Distrito","District",NA,NA
2074,33,"BRA","Brazil",8,"Espírito Santo",864,"São José do Calçado",2074,"Alto Calcado","Distrito","District",NA,NA
2075,33,"BRA","Brazil",8,"Espírito Santo",864,"São José do Calçado",2075,"São José do Calçado","Distrito","District",NA,NA
2076,33,"BRA","Brazil",8,"Espírito Santo",865,"São Mateus",2076,"Barra Nova","Distrito","District",NA,NA
2077,33,"BRA","Brazil",8,"Espírito Santo",865,"São Mateus",2077,"Itauninhas","Distrito","District",NA,NA
2078,33,"BRA","Brazil",8,"Espírito Santo",865,"São Mateus",2078,"Nestor Gomes","Distrito","District",NA,NA
2079,33,"BRA","Brazil",8,"Espírito Santo",865,"São Mateus",2079,"Nova Verona","Distrito","District",NA,NA
2080,33,"BRA","Brazil",8,"Espírito Santo",865,"São Mateus",2080,"São Mateus","Distrito","District",NA,NA
2081,33,"BRA","Brazil",8,"Espírito Santo",866,"São Roque do Canaã",2081,"São Jacinto","Distrito","District",NA,NA
2082,33,"BRA","Brazil",8,"Espírito Santo",866,"São Roque do Canaã",2082,"São Roque do Canaã","Distrito","District",NA,NA
2083,33,"BRA","Brazil",8,"Espírito Santo",866,"São Roque do Canaã",2083,"Santa Julia","Distrito","District",NA,NA
2084,33,"BRA","Brazil",8,"Espírito Santo",867,"Santa Leopoldina",2084,"Djalma Coutinho","Distrito","District",NA,NA
2085,33,"BRA","Brazil",8,"Espírito Santo",867,"Santa Leopoldina",2085,"Mangarai","Distrito","District",NA,NA
2086,33,"BRA","Brazil",8,"Espírito Santo",867,"Santa Leopoldina",2086,"Santa Leopoldina","Distrito","District",NA,NA
2087,33,"BRA","Brazil",8,"Espírito Santo",868,"Santa Maria de Jetibá",2087,"Garrafao","Distrito","District",NA,NA
2088,33,"BRA","Brazil",8,"Espírito Santo",868,"Santa Maria de Jetibá",2088,"Santa Maria de Jetibá","Distrito","District",NA,NA
2089,33,"BRA","Brazil",8,"Espírito Santo",869,"Santa Teresa",2089,"Alto Caldeirao","Distrito","District",NA,NA
2090,33,"BRA","Brazil",8,"Espírito Santo",869,"Santa Teresa",2090,"Alto Santa Maria","Distrito","District",NA,NA
2091,33,"BRA","Brazil",8,"Espírito Santo",869,"Santa Teresa",2091,"São João de Petropolis","Distrito","District",NA,NA
2092,33,"BRA","Brazil",8,"Espírito Santo",869,"Santa Teresa",2092,"Santa Teresa","Distrito","District",NA,NA
2093,33,"BRA","Brazil",8,"Espírito Santo",869,"Santa Teresa",2093,"Santo Antonio do Canaa","Distrito","District",NA,NA
2094,33,"BRA","Brazil",8,"Espírito Santo",869,"Santa Teresa",2094,"Vinte e Cinco de Julho","Distrito","District",NA,NA
2095,33,"BRA","Brazil",8,"Espírito Santo",870,"Serra",2095,"Calogi","Distrito","District",NA,NA
2096,33,"BRA","Brazil",8,"Espírito Santo",870,"Serra",2096,"Carapina","Distrito","District",NA,NA
2097,33,"BRA","Brazil",8,"Espírito Santo",870,"Serra",2097,"Nova Almeida","Distrito","District",NA,NA
2098,33,"BRA","Brazil",8,"Espírito Santo",870,"Serra",2098,"Queimado","Distrito","District",NA,NA
2099,33,"BRA","Brazil",8,"Espírito Santo",870,"Serra",2099,"Serra","Distrito","District",NA,NA
2100,33,"BRA","Brazil",8,"Espírito Santo",871,"Sooretama",2100,"Sooretama","Distrito","District",NA,NA
2101,33,"BRA","Brazil",8,"Espírito Santo",872,"Vargem Alta",2101,"Alto Castelinho","Distrito","District",NA,NA
2102,33,"BRA","Brazil",8,"Espírito Santo",872,"Vargem Alta",2102,"Jacigu","Distrito","District",NA,NA
2103,33,"BRA","Brazil",8,"Espírito Santo",872,"Vargem Alta",2103,"Prosperidade","Distrito","District",NA,NA
2104,33,"BRA","Brazil",8,"Espírito Santo",872,"Vargem Alta",2104,"São José de Fruteiras","Distrito","District",NA,NA
2105,33,"BRA","Brazil",8,"Espírito Santo",872,"Vargem Alta",2105,"Vargem Alta","Distrito","District",NA,NA
2106,33,"BRA","Brazil",8,"Espírito Santo",873,"Venda Nova do Imigrante",2106,"São João de Vicosa","Distrito","District",NA,NA
2107,33,"BRA","Brazil",8,"Espírito Santo",873,"Venda Nova do Imigrante",2107,"Venda Nova do Imigrante","Distrito","District",NA,NA
2108,33,"BRA","Brazil",8,"Espírito Santo",874,"Viana",2108,"Aracatiba","Distrito","District",NA,NA
2109,33,"BRA","Brazil",8,"Espírito Santo",874,"Viana",2109,"Viana","Distrito","District",NA,NA
2110,33,"BRA","Brazil",8,"Espírito Santo",875,"Vila Pavão",2110,"Vila Pavão","Distrito","District",NA,NA
2111,33,"BRA","Brazil",8,"Espírito Santo",876,"Vila Valério",2111,"Jurama","Distrito","District",NA,NA
2112,33,"BRA","Brazil",8,"Espírito Santo",876,"Vila Valério",2112,"São Jorge da Barra Seca","Distrito","District",NA,NA
2113,33,"BRA","Brazil",8,"Espírito Santo",876,"Vila Valério",2113,"Vila Valério","Distrito","District",NA,NA
2114,33,"BRA","Brazil",8,"Espírito Santo",877,"Vila Velha",2114,"Argolas","Distrito","District",NA,NA
2115,33,"BRA","Brazil",8,"Espírito Santo",877,"Vila Velha",2115,"Ibes","Distrito","District",NA,NA
2116,33,"BRA","Brazil",8,"Espírito Santo",877,"Vila Velha",2116,"Jucu","Distrito","District",NA,NA
2117,33,"BRA","Brazil",8,"Espírito Santo",877,"Vila Velha",2117,"São Torquato","Distrito","District",NA,NA
2118,33,"BRA","Brazil",8,"Espírito Santo",877,"Vila Velha",2118,"Vila Velha","Distrito","District",NA,NA
2119,33,"BRA","Brazil",8,"Espírito Santo",878,"Vitoria",2119,"Pesquisar","Distrito","District",NA,NA
2120,33,"BRA","Brazil",8,"Espírito Santo",878,"Vitoria",2120,"Vitoria","Distrito","District",NA,NA
2121,33,"BRA","Brazil",9,"Goiás",879,"Água Fria de Goiás",2121,"Água Fria de Goiás","Distrito","District",NA,NA
2122,33,"BRA","Brazil",9,"Goiás",880,"Água Limpa",2122,"Água Limpa","Distrito","District",NA,NA
2123,33,"BRA","Brazil",9,"Goiás",881,"Águas Lindas de Goiás",2123,"Aguas Lindas de Goias","Distrito","District",NA,NA
2124,33,"BRA","Brazil",9,"Goiás",882,"Abadia de Goiás",2124,"Abadia de Goiás","Distrito","District",NA,NA
2125,33,"BRA","Brazil",9,"Goiás",883,"Abadiânia",2125,"Abadiânia","Distrito","District",NA,NA
2126,33,"BRA","Brazil",9,"Goiás",883,"Abadiânia",2126,"Posse d'Abadia","Distrito","District",NA,NA
2127,33,"BRA","Brazil",9,"Goiás",884,"Acreúna",2127,"Acreúna","Distrito","District",NA,NA
2128,33,"BRA","Brazil",9,"Goiás",885,"Adelândia",2128,"Adelândia","Distrito","District",NA,NA
2129,33,"BRA","Brazil",9,"Goiás",886,"Alexânia",2129,"Olhos d'Água","Distrito","District",NA,NA
2130,33,"BRA","Brazil",9,"Goiás",887,"Alexania",2130,"Alexania","Distrito","District",NA,NA
2131,33,"BRA","Brazil",9,"Goiás",888,"Aloândia",2131,"Aloândia","Distrito","District",NA,NA
2132,33,"BRA","Brazil",9,"Goiás",889,"Alto Horizonte",2132,"Alto Horizonte","Distrito","District",NA,NA
2133,33,"BRA","Brazil",9,"Goiás",890,"Alto Paraíso de Goiás",2133,"Alto Paraíso de Goiás","Distrito","District",NA,NA
2134,33,"BRA","Brazil",9,"Goiás",891,"Alvorada do Norte",2134,"Alvorada do Norte","Distrito","District",NA,NA
2135,33,"BRA","Brazil",9,"Goiás",892,"Amaralina",2135,"Amaralina","Distrito","District",NA,NA
2136,33,"BRA","Brazil",9,"Goiás",893,"Americano do Brazil",2136,"Americano do Brazil","Distrito","District",NA,NA
2137,33,"BRA","Brazil",9,"Goiás",894,"Amorinópolis",2137,"Amorinópolis","Distrito","District",NA,NA
2138,33,"BRA","Brazil",9,"Goiás",895,"Anápolis",2138,"Anápolis","Distrito","District",NA,NA
2139,33,"BRA","Brazil",9,"Goiás",895,"Anápolis",2139,"Goialandia","Distrito","District",NA,NA
2140,33,"BRA","Brazil",9,"Goiás",895,"Anápolis",2140,"Interlandia","Distrito","District",NA,NA
2141,33,"BRA","Brazil",9,"Goiás",895,"Anápolis",2141,"Joanapolis","Distrito","District",NA,NA
2142,33,"BRA","Brazil",9,"Goiás",895,"Anápolis",2142,"Rodrigues Nascimento","Distrito","District",NA,NA
2143,33,"BRA","Brazil",9,"Goiás",895,"Anápolis",2143,"Sousania","Distrito","District",NA,NA
2144,33,"BRA","Brazil",9,"Goiás",896,"Anhanguera",2144,"Anhanguera","Distrito","District",NA,NA
2145,33,"BRA","Brazil",9,"Goiás",897,"Anicuns",2145,"Anicuns","Distrito","District",NA,NA
2146,33,"BRA","Brazil",9,"Goiás",897,"Anicuns",2146,"Capelinha","Distrito","District",NA,NA
2147,33,"BRA","Brazil",9,"Goiás",897,"Anicuns",2147,"Choupana","Distrito","District",NA,NA
2148,33,"BRA","Brazil",9,"Goiás",898,"Aparecida de Goiânia",2148,"Aparecida de Goiânia","Distrito","District",NA,NA
2149,33,"BRA","Brazil",9,"Goiás",898,"Aparecida de Goiânia",2149,"Nova Brazilia","Distrito","District",NA,NA
2150,33,"BRA","Brazil",9,"Goiás",899,"Aparecida do Rio doce",2150,"Aparecida do Rio doce","Distrito","District",NA,NA
2151,33,"BRA","Brazil",9,"Goiás",900,"Aporé",2151,"Aporé","Distrito","District",NA,NA
2152,33,"BRA","Brazil",9,"Goiás",901,"Araçu",2152,"Araçu","Distrito","District",NA,NA
2153,33,"BRA","Brazil",9,"Goiás",902,"Aragarças",2153,"Aragarças","Distrito","District",NA,NA
2154,33,"BRA","Brazil",9,"Goiás",903,"Aragoiânia",2154,"Aragoiânia","Distrito","District",NA,NA
2155,33,"BRA","Brazil",9,"Goiás",904,"Araguapaz",2155,"Araguapaz","Distrito","District",NA,NA
2156,33,"BRA","Brazil",9,"Goiás",905,"Araporã",2156,"Araporã","Distrito","District",NA,NA
2157,33,"BRA","Brazil",9,"Goiás",906,"Arenópolis",2157,"Arenópolis","Distrito","District",NA,NA
2158,33,"BRA","Brazil",9,"Goiás",907,"Aruanã",2158,"Aruanã","Distrito","District",NA,NA
2159,33,"BRA","Brazil",9,"Goiás",907,"Aruanã",2159,"Britania","Distrito","District",NA,NA
2160,33,"BRA","Brazil",9,"Goiás",908,"Aurilândia",2160,"Aurilândia","Distrito","District",NA,NA
2161,33,"BRA","Brazil",9,"Goiás",909,"Avelinópolis",2161,"Avelinópolis","Distrito","District",NA,NA
2162,33,"BRA","Brazil",9,"Goiás",910,"Baliza",2162,"Baliza","Distrito","District",NA,NA
2163,33,"BRA","Brazil",9,"Goiás",911,"Barro Alto",2163,"Barro Alto","Distrito","District",NA,NA
2164,33,"BRA","Brazil",9,"Goiás",912,"Bela Vista de Goiás",2164,"Bela Vista de Goiás","Distrito","District",NA,NA
2165,33,"BRA","Brazil",9,"Goiás",913,"Bom Jardim de Goiás",2165,"Bom Jardim de Goiás","Distrito","District",NA,NA
2166,33,"BRA","Brazil",9,"Goiás",914,"Bom Jesus de Goiás",2166,"Bom Jesus de Goiás","Distrito","District",NA,NA
2167,33,"BRA","Brazil",9,"Goiás",915,"Bonópolis",2167,"Bonfinópolis","Distrito","District",NA,NA
2168,33,"BRA","Brazil",9,"Goiás",916,"Bonfinópolis",2168,"Bonópolis","Distrito","District",NA,NA
2169,33,"BRA","Brazil",9,"Goiás",917,"Brasabrantes",2169,"Brazabrantes","Distrito","District",NA,NA
2170,33,"BRA","Brazil",9,"Goiás",918,"Buriti Alegre",2170,"Buriti Alegre","Distrito","District",NA,NA
2171,33,"BRA","Brazil",9,"Goiás",919,"Buriti de Goiás",2171,"Buriti de Goiás","Distrito","District",NA,NA
2172,33,"BRA","Brazil",9,"Goiás",920,"Buritinópolis",2172,"Buritinópolis","Distrito","District",NA,NA
2173,33,"BRA","Brazil",9,"Goiás",921,"Córrego do Ouro",2173,"Córrego do Ouro","Distrito","District",NA,NA
2174,33,"BRA","Brazil",9,"Goiás",922,"Caçu",2174,"Caçu","Distrito","District",NA,NA
2175,33,"BRA","Brazil",9,"Goiás",923,"Cabeceiras",2175,"Cabeceiras","Distrito","District",NA,NA
2176,33,"BRA","Brazil",9,"Goiás",924,"Cachoeira Alta",2176,"Cachoeira Alta","Distrito","District",NA,NA
2177,33,"BRA","Brazil",9,"Goiás",925,"Cachoeira de Goias",2177,"Cachoeira de Goias","Distrito","District",NA,NA
2178,33,"BRA","Brazil",9,"Goiás",926,"Cachoeira dourada",2178,"Cachoeira dourada","Distrito","District",NA,NA
2179,33,"BRA","Brazil",9,"Goiás",927,"Caiapônia",2179,"Caiapônia","Distrito","District",NA,NA
2180,33,"BRA","Brazil",9,"Goiás",928,"Caldas Novas",2180,"Caldas Novas","Distrito","District",NA,NA
2181,33,"BRA","Brazil",9,"Goiás",929,"Caldazinha",2181,"Caldazinha","Distrito","District",NA,NA
2182,33,"BRA","Brazil",9,"Goiás",930,"Campestre de Goiás",2182,"Campestre de Goiás","Distrito","District",NA,NA
2183,33,"BRA","Brazil",9,"Goiás",931,"Campinaçu",2183,"Campinaçu","Distrito","District",NA,NA
2184,33,"BRA","Brazil",9,"Goiás",932,"Campinorte",2184,"Campinorte","Distrito","District",NA,NA
2185,33,"BRA","Brazil",9,"Goiás",932,"Campinorte",2185,"Colinacu","Distrito","District",NA,NA
2186,33,"BRA","Brazil",9,"Goiás",933,"Campo Alegre de Goiás",2186,"Campo Alegre de Goiás","Distrito","District",NA,NA
2187,33,"BRA","Brazil",9,"Goiás",934,"Campos Belos",2187,"Campos Belos","Distrito","District",NA,NA
2188,33,"BRA","Brazil",9,"Goiás",935,"Campos Verdes",2188,"Campos Verdes","Distrito","District",NA,NA
2189,33,"BRA","Brazil",9,"Goiás",936,"Carmo do Rio Verde",2189,"Carmo do Rio Verde","Distrito","District",NA,NA
2190,33,"BRA","Brazil",9,"Goiás",937,"Castelândia",2190,"Castelândia","Distrito","District",NA,NA
2191,33,"BRA","Brazil",9,"Goiás",938,"Catalão",2191,"Catalão","Distrito","District",NA,NA
2192,33,"BRA","Brazil",9,"Goiás",938,"Catalão",2192,"Santo Antonio do Rio Verde","Distrito","District",NA,NA
2193,33,"BRA","Brazil",9,"Goiás",939,"Caturaí",2193,"Caturaí","Distrito","District",NA,NA
2194,33,"BRA","Brazil",9,"Goiás",940,"Cavalcante",2194,"Cavalcante","Distrito","District",NA,NA
2195,33,"BRA","Brazil",9,"Goiás",941,"Ceres",2195,"Ceres","Distrito","District",NA,NA
2196,33,"BRA","Brazil",9,"Goiás",942,"Cezarina",2196,"Cezarina","Distrito","District",NA,NA
2197,33,"BRA","Brazil",9,"Goiás",943,"Chapadinha",2197,"Chapadão do Céu","Distrito","District",NA,NA
2198,33,"BRA","Brazil",9,"Goiás",944,"Cidade Ocidental",2198,"Cidade Ocidental","Distrito","District",NA,NA
2199,33,"BRA","Brazil",9,"Goiás",945,"Cocalzinho de Goiás",2199,"Cocalzinho de Goiás","Distrito","District",NA,NA
2200,33,"BRA","Brazil",9,"Goiás",946,"Colinas do Sul",2200,"Colinas do Sul","Distrito","District",NA,NA
2201,33,"BRA","Brazil",9,"Goiás",947,"Corumbá de Goiás",2201,"Corumbá de Goiás","Distrito","District",NA,NA
2202,33,"BRA","Brazil",9,"Goiás",948,"Corumbaíba",2202,"Corumbaíba","Distrito","District",NA,NA
2203,33,"BRA","Brazil",9,"Goiás",949,"Cristalina",2203,"Campos Lindos","Distrito","District",NA,NA
2204,33,"BRA","Brazil",9,"Goiás",949,"Cristalina",2204,"Cristalina","Distrito","District",NA,NA
2205,33,"BRA","Brazil",9,"Goiás",950,"Cristianópolis",2205,"Cristianópolis","Distrito","District",NA,NA
2206,33,"BRA","Brazil",9,"Goiás",951,"Crixás",2206,"Auriverde","Distrito","District",NA,NA
2207,33,"BRA","Brazil",9,"Goiás",951,"Crixás",2207,"Crixás","Distrito","District",NA,NA
2208,33,"BRA","Brazil",9,"Goiás",952,"Cromínia",2208,"Cromínia","Distrito","District",NA,NA
2209,33,"BRA","Brazil",9,"Goiás",953,"Cumari",2209,"Cumari","Distrito","District",NA,NA
2210,33,"BRA","Brazil",9,"Goiás",954,"Damianópolis",2210,"Damianópolis","Distrito","District",NA,NA
2211,33,"BRA","Brazil",9,"Goiás",955,"Davinópolis",2211,"Davinópolis","Distrito","District",NA,NA
2212,33,"BRA","Brazil",9,"Goiás",956,"Diorama",2212,"Diorama","Distrito","District",NA,NA
2213,33,"BRA","Brazil",9,"Goiás",957,"Divinópolis de Goiás",2213,"Divinópolis de Goiás","Distrito","District",NA,NA
2214,33,"BRA","Brazil",9,"Goiás",958,"Doverlândia",2214,"Doverlândia","Distrito","District",NA,NA
2215,33,"BRA","Brazil",9,"Goiás",959,"Edéia",2215,"Edéia","Distrito","District",NA,NA
2216,33,"BRA","Brazil",9,"Goiás",960,"Edealina",2216,"Edealina","Distrito","District",NA,NA
2217,33,"BRA","Brazil",9,"Goiás",961,"Estrela do Norte",2217,"Estrela do Norte","Distrito","District",NA,NA
2218,33,"BRA","Brazil",9,"Goiás",962,"Faina",2218,"Caiçara","Distrito","District",NA,NA
2219,33,"BRA","Brazil",9,"Goiás",962,"Faina",2219,"Faina","Distrito","District",NA,NA
2220,33,"BRA","Brazil",9,"Goiás",962,"Faina",2220,"Jeroaquara","Distrito","District",NA,NA
2221,33,"BRA","Brazil",9,"Goiás",963,"Fazenda Nova",2221,"Bacilandia","Distrito","District",NA,NA
2222,33,"BRA","Brazil",9,"Goiás",963,"Fazenda Nova",2222,"Fazenda Nova","Distrito","District",NA,NA
2223,33,"BRA","Brazil",9,"Goiás",963,"Fazenda Nova",2223,"Serra dourada","Distrito","District",NA,NA
2224,33,"BRA","Brazil",9,"Goiás",964,"Firminópolis",2224,"Firminópolis","Distrito","District",NA,NA
2225,33,"BRA","Brazil",9,"Goiás",965,"Flores de Goiás",2225,"Flores de Goiás","Distrito","District",NA,NA
2226,33,"BRA","Brazil",9,"Goiás",966,"Formosa",2226,"Formosa","Distrito","District",NA,NA
2227,33,"BRA","Brazil",9,"Goiás",966,"Formosa",2227,"Santa Rosa","Distrito","District",NA,NA
2228,33,"BRA","Brazil",9,"Goiás",967,"Formoso",2228,"Formoso","Distrito","District",NA,NA
2229,33,"BRA","Brazil",9,"Goiás",968,"Goiás",2229,"Buenolandia","Distrito","District",NA,NA
2230,33,"BRA","Brazil",9,"Goiás",968,"Goiás",2230,"Calcilandia","Distrito","District",NA,NA
2231,33,"BRA","Brazil",9,"Goiás",968,"Goiás",2231,"Davidopolis","Distrito","District",NA,NA
2232,33,"BRA","Brazil",9,"Goiás",968,"Goiás",2232,"Goiás","Distrito","District",NA,NA
2233,33,"BRA","Brazil",9,"Goiás",968,"Goiás",2233,"São João","Distrito","District",NA,NA
2234,33,"BRA","Brazil",9,"Goiás",968,"Goiás",2234,"Uva","Distrito","District",NA,NA
2235,33,"BRA","Brazil",9,"Goiás",969,"Goianápolis",2235,"Goianápolis","Distrito","District",NA,NA
2236,33,"BRA","Brazil",9,"Goiás",970,"Goianésia",2236,"Goianésia","Distrito","District",NA,NA
2237,33,"BRA","Brazil",9,"Goiás",970,"Goianésia",2237,"Natinopolis","Distrito","District",NA,NA
2238,33,"BRA","Brazil",9,"Goiás",971,"Goiandira",2238,"Goiandira","Distrito","District",NA,NA
2239,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2239,"Goiania","Distrito","District",NA,NA
2240,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2240,"U.T.P. Aeroporto Internacional","Distrito","District",NA,NA
2241,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2241,"U.T.P. Aeroporto","Distrito","District",NA,NA
2242,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2242,"U.T.P. Aeroviarios","Distrito","District",NA,NA
2243,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2243,"U.T.P. Alto da Gloria E Rendencao","Distrito","District",NA,NA
2244,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2244,"U.T.P. Autodromo Ou Parque Lozandes","Distrito","District",NA,NA
2245,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2245,"U.T.P. Bairro Feliz","Distrito","District",NA,NA
2246,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2246,"U.T.P. Baliza/Itaipu","Distrito","District",NA,NA
2247,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2247,"U.T.P. Bueno","Distrito","District",NA,NA
2248,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2248,"U.T.P. Campinas","Distrito","District",NA,NA
2249,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2249,"U.T.P. Campus Universitario/Conj. Itatiaia","Distrito","District",NA,NA
2250,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2250,"U.T.P. Candida de Morais/Maria Dilce","Distrito","District",NA,NA
2251,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2251,"U.T.P. Capuava","Distrito","District",NA,NA
2252,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2252,"U.T.P. Caravelas","Distrito","District",NA,NA
2253,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2253,"U.T.P. Ceasa/Aldeia do Vale","Distrito","District",NA,NA
2254,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2254,"U.T.P. Celina Park/Recreio dos Funcionarios Publicos","Distrito","District",NA,NA
2255,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2255,"U.T.P. Central","Distrito","District",NA,NA
2256,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2256,"U.T.P. Chac. São Joaquim","Distrito","District",NA,NA
2257,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2257,"U.T.P. Cidade Jardim","Distrito","District",NA,NA
2258,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2258,"U.T.P. Coimbra","Distrito","District",NA,NA
2259,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2259,"U.T.P. Crimeia Leste","Distrito","District",NA,NA
2260,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2260,"U.T.P. Goiania II","Distrito","District",NA,NA
2261,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2261,"U.T.P. Jao","Distrito","District",NA,NA
2262,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2262,"U.T.P. Jardim America","Distrito","District",NA,NA
2263,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2263,"U.T.P. Jardim Atlantico","Distrito","District",NA,NA
2264,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2264,"U.T.P. Jardim Europa","Distrito","District",NA,NA
2265,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2265,"U.T.P. Jardim Goias","Distrito","District",NA,NA
2266,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2266,"U.T.P. Jardim Novo Mundo","Distrito","District",NA,NA
2267,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2267,"U.T.P. Jardim Petropolis","Distrito","District",NA,NA
2268,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2268,"U.T.P. Jd. Balneario Meia Ponte/Mansoes Goianas","Distrito","District",NA,NA
2269,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2269,"U.T.P. Jd. Guanabara","Distrito","District",NA,NA
2270,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2270,"U.T.P. Jd. Primavera","Distrito","District",NA,NA
2271,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2271,"U.T.P. João Braz","Distrito","District",NA,NA
2272,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2272,"U.T.P. Leste Universitario","Distrito","District",NA,NA
2273,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2273,"U.T.P. Marechal Rondon","Distrito","District",NA,NA
2274,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2274,"U.T.P. Marista","Distrito","District",NA,NA
2275,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2275,"U.T.P. Mutirao/Curitiba","Distrito","District",NA,NA
2276,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2276,"U.T.P. Negrao de Lima","Distrito","District",NA,NA
2277,33,"BRA","Brazil",9,"Goiás",972,"Goiania",2277,"U.T.P. Novo Horizonte/Faicalville","Distrito","District",NA,NA
